variant,week,date,seed,revenue_usd,rebound_usd,penalty_usd,dwear_usd,shortfall_kWh,mv,sum_q_kW,delivery_ratio,warm,viol_K
single005,w37-sep,2024-09-10,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-10,9,0.0,0.07835184954143415,0.0,4.576662016120281e-05,0.0,-0.07839761616156693,0.0,,0,0.0
single005,w37-sep,2024-09-10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-10,10,0.0,0.07824466394040996,0.0,0.23507057248910712,0.0,-0.3133152364295313,0.0,,0,0.0
single005,w37-sep,2024-09-10,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-10,11,0.0,0.07835244632963168,0.0,0.011871081191841881,0.0,-0.09022352752148777,0.0,,0,0.0
single005,w37-sep,2024-09-10,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-10,12,0.0,0.07835236228825693,0.0,0.012339397792104023,0.0,-0.09069176008040358,0.0,,0,0.0
single005,w37-sep,2024-09-10,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-10,13,0.0,0.07820979356372959,0.0,0.3468803534156848,0.0,-0.4250901469794144,0.0,,0,0.0
single005,w37-sep,2024-09-10,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-10,14,0.0,0.07858258160800347,0.0,0.0005307464666373107,0.0,-0.07911332807464078,0.0,,0,0.0
single005,w37-sep,2024-09-10,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-10,15,0.0,0.07835184975152742,0.0,1.5828486191082902e-05,0.0,-0.07836767823772561,0.0,,0,0.0
single005,w37-sep,2024-09-10,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-10,16,0.0,0.07854265731955934,0.0,2.9689886105188634e-09,0.0,-0.07854266028854795,0.0,,0,0.0
single005,w37-sep,2024-09-10,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-10,17,0.0,0.0782999589644362,0.0,0.0018264926105473478,0.0,-0.08012645157498355,0.0,,0,0.0
single005,w37-sep,2024-09-10,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-10,18,0.0,0.07858253441312968,0.0,2.8625635195567156e-09,0.0,-0.07858253727567899,0.0,,0,0.0
single005,w37-sep,2024-09-10,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-10,19,0.0,0.0782762536146322,0.0,0.04620612599943286,0.0,-0.12448237961405084,0.0,,0,0.0
single005,w37-sep,2024-09-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,0,0.0,0.10073914596924283,0.0,1.071150338014661,0.0,-1.1718894839839038,0.0,,0,0.0
single005,w37-sep,2024-09-11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,1,0.0,0.10107036316097151,0.0,0.4393275694126402,0.0,-0.5403979325736259,0.0,,0,0.0
single005,w37-sep,2024-09-11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,2,0.0,0.10073906357507667,0.0,1.0235896742460966,0.0,-1.1243287378211448,0.0,,0,0.0
single005,w37-sep,2024-09-11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,3,0.0,0.10073112109066074,0.0,1.1402634200508146,0.0,-1.240994541141447,0.0,,0,0.0
single005,w37-sep,2024-09-11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,4,0.0,0.10073108821086407,0.0,1.1391384389900168,0.0,-1.2398695272008808,0.0,,0,0.0
single005,w37-sep,2024-09-11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,5,0.0,0.10091658269868731,0.0,0.7701610893544739,0.0,-0.8710776720531612,0.0,,0,0.0
single005,w37-sep,2024-09-11,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,6,0.0,0.10074248699353916,0.0,1.0207456851289862,0.0,-1.1214881721225538,0.0,,0,0.0
single005,w37-sep,2024-09-11,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,7,0.0,0.10095553325899687,0.0,0.5917374126371584,0.0,-0.692692945896141,0.0,,0,0.0
single005,w37-sep,2024-09-11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,8,0.0,0.1007315352626108,0.0,1.134902059909237,0.0,-1.235633595171862,0.0,,0,0.0
single005,w37-sep,2024-09-11,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,9,0.0,0.10074415142548787,0.0,0.9757923638933619,0.0,-1.0765365153188213,0.0,,0,0.0
single005,w37-sep,2024-09-11,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,10,0.0,0.10074036858534896,0.0,1.083439704189999,0.0,-1.184180072775348,0.0,,0,0.0
single005,w37-sep,2024-09-11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,11,0.0,0.100742429877414,0.0,1.0207431288481956,0.0,-1.1214855587256238,0.0,,0,0.0
single005,w37-sep,2024-09-11,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,12,0.0,0.10074266363224638,0.0,1.0225275973197512,0.0,-1.1232702609519833,0.0,,0,0.0
single005,w37-sep,2024-09-11,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,13,0.0,0.10073308646062173,0.0,1.091309582393265,0.0,-1.1920426688538726,0.0,,0,0.0
single005,w37-sep,2024-09-11,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,14,0.0,0.1009555334699428,0.0,0.5917381050415287,0.0,-0.6926936385115141,0.0,,0,0.0
single005,w37-sep,2024-09-11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,15,0.0,0.10075405543457805,0.0,0.9755730233424273,0.0,-1.0763270787770125,0.0,,0,0.0
single005,w37-sep,2024-09-11,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,16,0.0,0.10077180491046533,0.0,0.7808625131300602,0.0,-0.8816343180405113,0.0,,0,0.0
single005,w37-sep,2024-09-11,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,17,0.0,0.1007391459521898,0.0,1.0404925379064593,0.0,-1.1412316838586207,0.0,,0,0.0
single005,w37-sep,2024-09-11,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,18,0.0,0.1010694289534797,0.0,0.4388889153386799,0.0,-0.5399583442921596,0.0,,0,0.0
single005,w37-sep,2024-09-11,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-11,19,0.0,0.10073847261199376,0.0,1.1042690172617853,0.0,-1.2050074898737648,0.0,,0,0.0
single005,w37-sep,2024-09-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,0,0.0,0.08850067131339756,0.0,0.7850374129592979,0.0,-0.8735380842726954,0.0,,0,0.0
single005,w37-sep,2024-09-12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,1,0.0,0.08876394210960825,0.0,0.26677977742940584,0.0,-0.3555437195390141,0.0,,0,0.0
single005,w37-sep,2024-09-12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,2,0.0,0.08850068406204059,0.0,0.7529659554276407,0.0,-0.8414666394896813,0.0,,0,0.0
single005,w37-sep,2024-09-12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,3,0.0,0.08850064034929517,0.0,0.9143979486430425,0.0,-1.0028985889923092,0.0,,0,0.0
single005,w37-sep,2024-09-12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,4,0.0,0.08850075733181484,0.0,0.913662629396427,0.0,-1.0021633867282276,0.0,,0,0.0
single005,w37-sep,2024-09-12,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,5,0.0,0.08854722868672127,0.0,0.465863306524696,0.0,-0.5544105352113888,0.0,,0,0.0
single005,w37-sep,2024-09-12,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,6,0.0,0.08850078922543503,0.0,0.8220421467249253,0.0,-0.9105429359503887,0.0,,0,0.0
single005,w37-sep,2024-09-12,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,7,0.0,0.08866348786254719,0.0,0.46223199352901645,0.0,-0.5508954813915352,0.0,,0,0.0
single005,w37-sep,2024-09-12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,8,0.0,0.08850067131326966,0.0,0.9113145364620721,0.0,-0.9998152077753559,0.0,,0,0.0
single005,w37-sep,2024-09-12,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,9,0.0,0.0885163085490035,0.0,0.7912517947484901,0.0,-0.879768103297522,0.0,,0,0.0
single005,w37-sep,2024-09-12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,10,0.0,0.08851629438900943,0.0,0.8827757878701448,0.0,-0.9712920822591684,0.0,,0,0.0
single005,w37-sep,2024-09-12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,11,0.0,0.08850081362867002,0.0,0.8220403981836597,0.0,-0.9105412118123581,0.0,,0,0.0
single005,w37-sep,2024-09-12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,12,0.0,0.08850066610541774,0.0,0.8232610061972707,0.0,-0.9117616723026742,0.0,,0,0.0
single005,w37-sep,2024-09-12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,13,0.0,0.08851629439674014,0.0,0.8827734296631746,0.0,-0.9712897240599148,0.0,,0,0.0
single005,w37-sep,2024-09-12,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,14,0.0,0.08866348803101687,0.0,0.4622323781283768,0.0,-0.5508958661594079,0.0,,0,0.0
single005,w37-sep,2024-09-12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,15,0.0,0.0885193729675251,0.0,0.7911411807541384,0.0,-0.8796605537216351,0.0,,0,0.0
single005,w37-sep,2024-09-12,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,16,0.0,0.08852672680214368,0.0,0.5512726174924154,0.0,-0.6397993442945449,0.0,,0,0.0
single005,w37-sep,2024-09-12,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,17,0.0,0.08850067130424577,0.0,0.7643640191024019,0.0,-0.8528646904066477,0.0,,0,0.0
single005,w37-sep,2024-09-12,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,18,0.0,0.0887631108032565,0.0,0.266524286241534,0.0,-0.3552873970448047,0.0,,0,0.0
single005,w37-sep,2024-09-12,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-12,19,0.0,0.08850067120906147,0.0,0.896382601840017,0.0,-0.9848832730490642,0.0,,0,0.0
single005,w37-sep,2024-09-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,0,0.0,0.07581019449322923,0.0,0.3796332968349816,0.0,-0.4554434913281966,0.0,,0,0.0
single005,w37-sep,2024-09-13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,1,0.0,0.07654386385843281,0.0,0.09335233010979493,0.0,-0.16989619396821354,0.0,,0,0.0
single005,w37-sep,2024-09-13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,2,0.0,0.07581181762454037,0.0,0.35513401164931224,0.0,-0.4309458292738668,0.0,,0,0.0
single005,w37-sep,2024-09-13,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,3,0.0,0.07581013295400396,0.0,0.7151753332253321,0.0,-0.7909854661793361,0.0,,0,0.0
single005,w37-sep,2024-09-13,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,4,0.0,0.07580952223557347,0.0,0.7146136251735982,0.0,-0.7904231474091716,0.0,,0,0.0
single005,w37-sep,2024-09-13,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,5,0.0,0.07604558279734874,0.0,0.09565374580361663,0.0,-0.17169932860093695,0.0,,0,0.0
single005,w37-sep,2024-09-13,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,6,0.0,0.07580984244181366,0.0,0.2831925518807452,0.0,-0.35900239432254466,0.0,,0,0.0
single005,w37-sep,2024-09-13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,7,0.0,0.07616369511138998,0.0,0.09495872232176339,0.0,-0.17112241743313916,0.0,,0,0.0
single005,w37-sep,2024-09-13,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,8,0.0,0.07581019449310133,0.0,0.7128199243920648,0.0,-0.7886301188851519,0.0,,0,0.0
single005,w37-sep,2024-09-13,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,9,0.0,0.07583625222137869,0.0,0.2596668805436906,0.0,-0.33550313276504085,0.0,,0,0.0
single005,w37-sep,2024-09-13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,10,0.0,0.07583590935401219,0.0,0.6910192644156012,0.0,-0.7668551737696134,0.0,,0,0.0
single005,w37-sep,2024-09-13,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,11,0.0,0.07581013483510901,0.0,0.28319121617555254,0.0,-0.35900135101064734,0.0,,0,0.0
single005,w37-sep,2024-09-13,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,12,0.0,0.07581018468945899,0.0,0.2841236347846916,0.0,-0.3599338194741506,0.0,,0,0.0
single005,w37-sep,2024-09-13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,13,0.0,0.07583590935739437,0.0,0.6910174629886967,0.0,-0.7668533723460769,0.0,,0,0.0
single005,w37-sep,2024-09-13,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,14,0.0,0.07616369521559818,0.0,0.094958903571154,0.0,-0.17112259878675218,0.0,,0,0.0
single005,w37-sep,2024-09-13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,15,0.0,0.07583914252643353,0.0,0.2595874015041275,0.0,-0.33542654403055394,0.0,,0,0.0
single005,w37-sep,2024-09-13,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,16,0.0,0.07587314621640928,0.0,0.21395912962417185,0.0,-0.28983227584058113,0.0,,0,0.0
single005,w37-sep,2024-09-13,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,17,0.0,0.07581019449114024,0.0,0.35803137818921016,0.0,-0.4338415726803362,0.0,,0,0.0
single005,w37-sep,2024-09-13,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,18,0.0,0.07654345987822353,0.0,0.09324379978792763,0.0,-0.16978725966612274,0.0,,0,0.0
single005,w37-sep,2024-09-13,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-13,19,0.0,0.07581019444675974,0.0,0.6791716475500778,0.0,-0.7549818419968517,0.0,,0,0.0
single005,w37-sep,2024-09-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,0,0.0,0.07978984534062761,0.0,0.9711100400387522,0.0,-1.0508998853794083,0.0,,0,0.0
single005,w37-sep,2024-09-14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,1,0.0,0.0799184828358932,0.0,0.40900226091432756,0.0,-0.4889207437502421,0.0,,0,0.0
single005,w37-sep,2024-09-14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,2,0.0,0.07979148256399071,0.0,0.9666205379930659,0.0,-1.0464120205570566,0.0,,0,0.0
single005,w37-sep,2024-09-14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,3,0.0,0.07980285426066303,0.0,1.0772444914672548,0.0,-1.1570473457279604,0.0,,0,0.0
single005,w37-sep,2024-09-14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,4,0.0,0.07980410058786447,0.0,1.076503670050954,0.0,-1.1563077706388185,0.0,,0,0.0
single005,w37-sep,2024-09-14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,5,0.0,0.07984287147090185,0.0,0.6859188161075593,0.0,-0.765761687578447,0.0,,0,0.0
single005,w37-sep,2024-09-14,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,6,0.0,0.07977993095457236,0.0,0.9222071652441741,0.0,-1.001987096198718,0.0,,0,0.0
single005,w37-sep,2024-09-14,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,7,0.0,0.07986828767928955,0.0,0.5863041110761458,0.0,-0.6661723987554353,0.0,,0,0.0
single005,w37-sep,2024-09-14,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,8,0.0,0.0797963152494674,0.0,1.0669621517875925,0.0,-1.1467584670370456,0.0,,0,0.0
single005,w37-sep,2024-09-14,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,9,0.0,0.07978034116288768,0.0,0.9191415429361314,0.0,-0.998921884099019,0.0,,0,0.0
single005,w37-sep,2024-09-14,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,10,0.0,0.07982428280431009,0.0,1.019546553745755,0.0,-1.0993708365500652,0.0,,0,0.0
single005,w37-sep,2024-09-14,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,11,0.0,0.07978017154337635,0.0,0.9219703078147461,0.0,-1.0017504793581224,0.0,,0,0.0
single005,w37-sep,2024-09-14,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,12,0.0,0.07977867854387455,0.0,0.9241240084839717,0.0,-1.0039026870277894,0.0,,0,0.0
single005,w37-sep,2024-09-14,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,13,0.0,0.07979653390438557,0.0,1.0456623257454254,0.0,-1.1254588596497968,0.0,,0,0.0
single005,w37-sep,2024-09-14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,14,0.0,0.07986839470814289,0.0,0.5862460909708886,0.0,-0.6661144856790315,0.0,,0,0.0
single005,w37-sep,2024-09-14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,15,0.0,0.07978034116288768,0.0,0.9191415365973228,0.0,-0.9989218777602105,0.0,,0,0.0
single005,w37-sep,2024-09-14,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,16,0.0,0.07982692015809789,0.0,0.712975895108741,0.0,-0.7928028152668389,0.0,,0,0.0
single005,w37-sep,2024-09-14,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,17,0.0,0.07979148256401913,0.0,0.9665750429303159,0.0,-1.0463665254943635,0.0,,0,0.0
single005,w37-sep,2024-09-14,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,18,0.0,0.0799184828358932,0.0,0.4090095382899648,0.0,-0.4889280211258722,0.0,,0,0.0
single005,w37-sep,2024-09-14,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-14,19,0.0,0.07980409678322076,0.0,0.9961384030507929,0.0,-1.0759424998340137,0.0,,0,0.0
single005,w37-sep,2024-09-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,0,0.0,0.13149626563574657,0.0,0.7850374129592126,0.0,-0.9165336785949307,0.0,,0,0.0
single005,w37-sep,2024-09-15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,1,0.0,0.13180661415071881,0.0,0.2667797774291145,0.0,-0.39858639157984044,0.0,,0,0.0
single005,w37-sep,2024-09-15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,2,0.0,0.1314974129722657,0.0,0.7529659551152577,0.0,-0.8844633680875518,0.0,,0,0.0
single005,w37-sep,2024-09-15,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,3,0.0,0.13149627658589225,0.0,0.9143979486432698,0.0,-1.0458942252291763,0.0,,0,0.0
single005,w37-sep,2024-09-15,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,4,0.0,0.13149625710750001,0.0,0.9136626293960148,0.0,-1.0451588865035433,0.0,,0,0.0
single005,w37-sep,2024-09-15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,5,0.0,0.1315909205506216,0.0,0.4658633065245823,0.0,-0.5974542270752181,0.0,,0,0.0
single005,w37-sep,2024-09-15,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,6,0.0,0.13149652667931377,0.0,0.8220421465701975,0.0,-0.9535386732495112,0.0,,0,0.0
single005,w37-sep,2024-09-15,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,7,0.0,0.13170822285576378,0.0,0.46223199291080164,0.0,-0.5939402157665654,0.0,,0,0.0
single005,w37-sep,2024-09-15,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,8,0.0,0.131496265635775,0.0,0.9113145364614184,0.0,-1.042810802097165,0.0,,0,0.0
single005,w37-sep,2024-09-15,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,9,0.0,0.1315147586493879,0.0,0.7912517947410436,0.0,-0.9227665533904315,0.0,,0,0.0
single005,w37-sep,2024-09-15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,10,0.0,0.1315149382214713,0.0,0.8827757878606661,0.0,-1.0142907260821517,0.0,,0,0.0
single005,w37-sep,2024-09-15,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,11,0.0,0.13149676592635728,0.0,0.8220403981833897,0.0,-0.9535371641097186,0.0,,0,0.0
single005,w37-sep,2024-09-15,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,12,0.0,0.13149628123395019,0.0,0.8232610061972565,0.0,-0.9547572874312209,0.0,,0,0.0
single005,w37-sep,2024-09-15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,13,0.0,0.13151493822346083,0.0,0.8827734296631746,0.0,-1.0142883678865928,0.0,,0,0.0
single005,w37-sep,2024-09-15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,14,0.0,0.13170822293059814,0.0,0.4622323781261741,0.0,-0.5939406010567723,0.0,,0,0.0
single005,w37-sep,2024-09-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,15,0.0,0.13151906709532568,0.0,0.7911411807541242,0.0,-0.9226602478494215,0.0,,0,0.0
single005,w37-sep,2024-09-15,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,16,0.0,0.13154532254245055,0.0,0.5512726174924154,0.0,-0.6828179400348517,0.0,,0,0.0
single005,w37-sep,2024-09-15,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,17,0.0,0.13149626563543393,0.0,0.7643640182414941,0.0,-0.8958602838769139,0.0,,0,0.0
single005,w37-sep,2024-09-15,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,18,0.0,0.13180571362380533,0.0,0.266524286235736,0.0,-0.3983299998595271,0.0,,0,0.0
single005,w37-sep,2024-09-15,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w37-sep,2024-09-15,19,0.0,0.13149626560158367,0.0,0.8963826018391075,0.0,-1.027878867440677,0.0,,0,0.0
