week,date,seed,controller,sum_q_kW,revenue_usd,rt_cost_usd,penalty_usd,degradation_usd,profit_usd,shortfall_kWh,delivery_ratio,n_obligations,n_delivery_failures,T_viol_K,clip_events,mpc_switches,infeasible_starts,market_value_usd,rebound_energy_usd
scarcity,2024-01-17,5,B5,850.0,36.605499999999985,2.835,0.0,0.0,25.551321917808202,0.0,1.0,0,0,0.0,0,0,0,25.551321917808202,0.0
scarcity,2024-01-17,5,B6,1000.0,70.331,7.5,0.0,0.0,62.831,0.0,1.0,0,0,0.0,0,0,0,62.831,0.0
scarcity,2024-01-17,6,B1,0.0,0.0,209.13166426127074,0.0,41.321871266970476,-250.45353552824122,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-17,6,B2,802.3085313091004,62.76027628145003,209.26919907766535,0.0,33.014457773679794,-179.5233805698951,0.0,1.0,1,0,1.907240656387799,4,0,0,70.93015495834612,0.13753481639460574
scarcity,2024-01-17,6,B3,178.91447079673955,6.642482123255514,209.3370221003155,0.0,27.06003466965522,-229.75457464671518,0.0,1.0,1,0,0.0,2,0,0,20.698960881526034,0.20535783904475124
scarcity,2024-01-17,6,B4,66.08764428185039,6.957783840322331,209.3423011554319,0.0,42.66571109149701,-245.05022840660658,0.0,1.0,1,0,0.0,1,1,1,5.40330712163464,0.21063689416115494
scarcity,2024-01-17,6,B5,850.0,36.605499999999985,0.8504861111111112,0.0,0.0,27.535835806697094,0.0,1.0,0,0,0.0,0,0,0,27.535835806697094,0.0
scarcity,2024-01-17,6,B6,1000.0,70.331,7.5,0.0,0.0,62.831,0.0,1.0,0,0,0.0,0,0,0,62.831,0.0
scarcity,2024-01-17,7,B1,0.0,0.0,206.51956707194253,0.0,30.740056982247808,-237.25962405419034,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-17,7,B2,802.3085313091004,62.76027628145003,207.08278318991944,2.4991883919476194,62.06306204531459,-208.8847573457316,38.75567106868512,0.4976259588606552,2,2,10.859792463138263,4,1,1,28.37486670845874,0.5632161179769071
scarcity,2024-01-17,7,B3,178.91447079673955,6.642482123255514,206.8739499505268,0.0,26.80454960195854,-227.03601742922982,0.0,1.0,1,0,0.0,2,1,1,10.223606624960524,0.35438287858426065
scarcity,2024-01-17,7,B4,66.08764428185039,6.957783840322331,206.66019156901234,0.0,22.1803092010544,-221.88271692974442,0.0,,0,0,0.0,2,0,0,15.376907124445921,0.14062449706980829
scarcity,2024-01-17,7,B5,850.0,36.605499999999985,2.889861111111111,0.0,0.0,25.496460806697094,0.0,1.0,0,0,0.0,0,0,0,25.496460806697094,0.0
scarcity,2024-01-17,7,B6,1000.0,70.331,15.0,0.0,0.0,55.331,0.0,1.0,0,0,0.0,0,0,0,55.331,0.0
scarcity,2024-01-17,8,B1,0.0,0.0,212.56460533638892,0.0,94.08464123983535,-306.6492465762243,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-17,8,B2,802.3085313091004,62.76027628145003,213.03698347962572,1.3977056281749296,148.009677232576,-299.6840900589266,21.64971543021886,0.7995453728764288,3,1,8.932229657438171,2,2,1,6.965156517297714,0.4723781432367957
scarcity,2024-01-17,8,B3,178.91447079673955,6.642482123255514,212.95542220384488,0.7003112740938611,115.22770483674157,-322.24095619142474,10.852185771094565,0.7841236757526115,3,2,0.0,1,3,3,-15.591709615200443,0.39081686745595334
scarcity,2024-01-17,8,B4,66.08764428185039,6.957783840322331,212.76248657164618,0.11295230061242817,89.69782893638299,-295.61548396831927,4.119339920219845,0.6234417477624316,1,1,0.0,1,1,1,11.033762607905032,0.1978812352572561
scarcity,2024-01-17,8,B5,850.0,36.605499999999985,2.48875,0.0,0.0,25.8975719178082,0.0,1.0,0,0,0.0,0,0,0,25.8975719178082,0.0
scarcity,2024-01-17,8,B6,1000.0,70.331,22.5,0.0,0.0,47.831,0.0,1.0,0,0,0.0,0,0,0,47.831,0.0
scarcity,2024-01-17,9,B1,0.0,0.0,208.2291429964056,0.0,46.511212776467616,-254.74035577287322,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-17,9,B2,802.3085313091004,62.76027628145003,208.87794699983056,2.663931828460365,80.7701265966932,-229.5517291435341,41.26288457962151,0.465125967278623,2,1,10.288465364597997,3,2,1,25.188626629339126,0.6488040034249423
scarcity,2024-01-17,9,B3,178.91447079673955,6.642482123255514,208.58592285507834,0.0,37.77763804600494,-239.72107877782776,0.0,1.0,1,0,0.0,2,0,0,15.019276995045459,0.35677985867272355
scarcity,2024-01-17,9,B4,66.08764428185039,6.957783840322331,208.38590224282723,0.0,38.15274438775574,-239.58086279026065,0.0,,0,0,0.0,1,0,0,15.159492982612562,0.15675924642161476
scarcity,2024-01-17,9,B5,850.0,36.605499999999985,2.7118055555555554,0.0,0.0,25.674516362252646,0.0,1.0,0,0,0.0,0,0,0,25.674516362252646,0.0
scarcity,2024-01-17,9,B6,1000.0,70.331,15.0,0.0,0.0,55.331,0.0,1.0,0,0,0.0,0,0,0,55.331,0.0
scarcity,2024-01-17,10,B1,0.0,0.0,210.361864558471,0.0,67.44002800214164,-277.80189256061266,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-17,10,B2,802.3085313091004,62.76027628145003,210.58539091467,0.0,60.05779144010041,-207.88290607332038,0.0,1.0,1,0,3.4744574936345316,3,0,0,69.91898648729227,0.2235263561989882
scarcity,2024-01-17,10,B3,178.91447079673955,6.642482123255514,210.50644662959536,0.0,46.41261495524866,-250.27657946158848,0.0,,0,0,0.0,2,0,0,27.525313099024174,0.14458207112434707
scarcity,2024-01-17,10,B4,66.08764428185039,6.957783840322331,210.5328096566679,0.0,52.100774439601366,-255.67580025594694,0.0,,0,0,0.0,1,0,0,22.12609230466572,0.17094509819688142
scarcity,2024-01-17,10,B5,850.0,36.605499999999985,0.907222222222222,0.0,0.0,27.47909969558598,0.0,1.0,0,0,0.0,0,0,0,27.47909969558598,0.0
scarcity,2024-01-17,10,B6,1000.0,70.331,7.5,0.0,0.0,62.831,0.0,1.0,0,0,0.0,0,0,0,62.831,0.0
scarcity,2024-01-17,11,B1,0.0,0.0,211.30339404472994,0.0,70.89354688202707,-282.196940926757,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-17,11,B2,802.3085313091004,62.76027628145003,211.45332321682605,0.0,66.70856450338393,-215.40161143875991,0.0,1.0,1,0,0.4485309783293303,2,0,0,66.7953294879971,0.14992917209610823
scarcity,2024-01-17,11,B3,178.91447079673955,6.642482123255514,211.4703170545005,0.0,60.01142966048259,-264.83926459172756,0.0,1.0,1,0,0.0,1,0,0,17.357676335029453,0.16692300977055652
scarcity,2024-01-17,11,B4,66.08764428185039,6.957783840322331,211.51416390526646,0.0,67.18622145390546,-271.7426015188496,0.0,1.0,1,0,0.0,0,1,1,10.454339407907412,0.2107698605365158
scarcity,2024-01-17,11,B5,850.0,36.605499999999985,1.2610416666666668,0.0,0.0,27.12528025114154,0.0,1.0,0,0,0.0,0,0,0,27.12528025114154,0.0
scarcity,2024-01-17,11,B6,1000.0,70.331,7.5,0.0,0.0,62.831,0.0,1.0,0,0,0.0,0,0,0,62.831,0.0
scarcity,2024-01-17,12,B1,0.0,0.0,212.43080365066754,0.0,93.32495449720777,-305.7557581478753,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-17,12,B2,802.3085313091004,62.76027628145003,211.25344405138415,25.461962845207452,155.57955323742516,-329.53468385256673,109.90722199385438,0.3524169408817007,4,4,12.715898708219768,0,4,4,-23.778925704691403,-1.1773595992833918
scarcity,2024-01-17,12,B3,178.91447079673955,6.642482123255514,212.37433543889819,1.057395011295561,85.98517460695682,-292.77442293389504,21.962442686392944,0.31654982399628206,2,2,0.0,0,2,2,12.981335213980287,-0.05646821176935646
scarcity,2024-01-17,12,B4,66.08764428185039,6.957783840322331,212.38730192502598,0.0,85.82443755997035,-291.253955644674,0.0,1.0,1,0,0.0,0,1,1,14.501802503201304,-0.04350172564156196
scarcity,2024-01-17,12,B5,850.0,36.605499999999985,5.603194444444444,0.0,0.0,22.78312747336376,0.0,1.0,0,0,0.0,0,0,0,22.78312747336376,0.0
scarcity,2024-01-17,12,B6,1000.0,70.331,30.0,0.0,0.0,40.331,0.0,1.0,0,0,0.0,0,0,0,40.331,0.0
scarcity,2024-01-17,13,B1,0.0,0.0,208.32398334914987,0.0,44.86388536361633,-253.1878687127662,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-17,13,B2,802.3085313091004,62.76027628145003,208.29602432122505,0.0,26.769739434290475,-172.30548747406547,0.0,,0,0,0.0,4,0,0,80.88238123870073,-0.02795902792482252
scarcity,2024-01-17,13,B3,178.91447079673955,6.642482123255514,208.48887648899327,0.0,30.4926509041729,-232.33904526991066,0.0,,0,0,0.0,2,0,0,20.848823442855547,0.16489313984340015
scarcity,2024-01-17,13,B4,66.08764428185039,6.957783840322331,208.4518484961501,0.0,38.19956509983247,-239.69362975566025,0.0,,0,0,0.0,2,0,0,13.49423895710595,0.12786514700022167
scarcity,2024-01-17,13,B5,850.0,36.605499999999985,0.0,0.0,0.0,28.386321917808203,0.0,1.0,0,0,0.0,0,0,0,28.386321917808203,0.0
scarcity,2024-01-17,13,B6,1000.0,70.331,0.0,0.0,0.0,70.331,0.0,1.0,0,0,0.0,0,0,0,70.331,0.0
scarcity,2024-01-17,14,B1,0.0,0.0,209.83566765936706,0.0,46.089581556736775,-255.92524921610385,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-17,14,B2,802.3085313091004,62.76027628145003,209.90393653293464,0.0,27.554438684957592,-174.69809893644222,0.0,,0,0,0.0,4,0,0,81.22715027966163,0.06826887356757538
scarcity,2024-01-17,14,B3,178.91447079673955,6.642482123255514,210.02003700170363,0.0,37.18925587771017,-240.56681075615828,0.0,,0,0,0.0,3,0,0,15.358438459945575,0.18436934233656643
scarcity,2024-01-17,14,B4,66.08764428185039,6.957783840322331,210.01471637369718,0.0,34.69827121343871,-237.75520374681358,0.0,,0,0,0.0,0,0,0,18.170045469290272,0.17904871433012204
scarcity,2024-01-17,14,B5,850.0,36.605499999999985,0.0,0.0,0.0,28.386321917808203,0.0,1.0,0,0,0.0,0,0,0,28.386321917808203,0.0
scarcity,2024-01-17,14,B6,1000.0,70.331,0.0,0.0,0.0,70.331,0.0,1.0,0,0,0.0,0,0,0,70.331,0.0
scarcity,2024-01-17,15,B1,0.0,0.0,208.8873232761675,0.0,52.81418345930428,-261.7015067354718,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-17,15,B2,802.3085313091004,62.76027628145003,209.2316192816556,1.7362108616062581,106.51196020309536,-254.7195140649072,16.73666165567169,0.8915247224562255,4,2,6.116605899745608,0,2,2,6.981992670564608,0.34429600548810413
scarcity,2024-01-17,15,B3,178.91447079673955,6.642482123255514,209.23887440777534,0.4713109569211127,56.24413023947911,-259.31183348092003,3.954458445965981,0.8902278658422552,3,2,0.0,2,1,1,2.3896732545517807,0.3515511316078346
scarcity,2024-01-17,15,B4,66.08764428185039,6.957783840322331,208.88737015430698,0.032161021675329256,55.415810923276716,-257.3775582589367,1.1729037810112783,0.9465457501797736,2,1,0.0,1,2,2,4.323948476535122,4.687813947157338e-05
scarcity,2024-01-17,15,B5,850.0,36.605499999999985,4.160208333333333,0.0,0.0,24.226113584474867,0.0,1.0,0,0,0.0,0,0,0,24.226113584474867,0.0
scarcity,2024-01-17,15,B6,1000.0,70.331,30.0,0.0,0.0,40.331,0.0,1.0,0,0,0.0,0,0,0,40.331,0.0
scarcity,2024-01-17,16,B1,0.0,0.0,210.77700174822274,0.0,84.06385512242534,-294.84085687064805,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-17,16,B2,802.3085313091004,62.76027628145003,210.7151677599539,0.0,40.79013140195891,-188.7450228804628,0.0,,0,0,0.0,4,0,0,106.09583399018524,-0.06183398826883035
scarcity,2024-01-17,16,B3,178.91447079673955,6.642482123255514,210.89845585580474,0.0,54.240656898386874,-258.4966306309361,0.0,,0,0,0.0,2,0,0,36.34422623971193,0.1214541075819966
scarcity,2024-01-17,16,B4,66.08764428185039,6.957783840322331,210.92278611705268,0.0,72.42588635392006,-276.3908886306504,0.0,,0,0,0.0,2,0,0,18.449968239997645,0.14578436882993628
scarcity,2024-01-17,16,B5,850.0,36.605499999999985,0.2529166666666667,0.0,0.0,28.13340525114154,0.0,1.0,0,0,0.0,0,0,0,28.13340525114154,0.0
scarcity,2024-01-17,16,B6,1000.0,70.331,0.0,0.0,0.0,70.331,0.0,1.0,0,0,0.0,0,0,0,70.331,0.0
scarcity,2024-01-17,17,B1,0.0,0.0,209.4135574775166,0.0,49.44348794928063,-258.85704542679724,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-17,17,B2,802.3085313091004,62.76027628145003,209.1095028137835,3.0689430186243256,98.70425916665441,-248.12242871761225,13.930383114743108,0.8996811639719622,3,2,2.945190517298869,1,3,2,10.73461670918499,-0.30405466373309764
scarcity,2024-01-17,17,B3,178.91447079673955,6.642482123255514,209.61272470471383,0.0,51.22379744504038,-254.1940400264987,0.0,1.0,2,0,0.0,2,0,0,4.663005400298545,0.19916722719722202
scarcity,2024-01-17,17,B4,66.08764428185039,6.957783840322331,209.370055751875,0.0,43.74692788699661,-246.15919979854928,0.0,1.0,1,0,0.0,0,1,1,12.697845628247961,-0.043501725641618805
scarcity,2024-01-17,17,B5,850.0,36.605499999999985,3.3999305555555557,0.0,0.0,24.986391362252647,0.0,1.0,0,0,0.0,0,0,0,24.986391362252647,0.0
scarcity,2024-01-17,17,B6,1000.0,70.331,22.5,0.0,0.0,47.831,0.0,1.0,0,0,0.0,0,0,0,47.831,0.0
scarcity,2024-01-17,18,B1,0.0,0.0,211.7984505506526,0.0,81.81379833710517,-293.6122488877578,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-17,18,B2,802.3085313091004,62.76027628145003,211.31393110743767,0.0,53.2682072804677,-201.8218621064553,0.0,1.0,1,0,0.0,0,1,1,91.79038678130249,-0.48451944321493556
scarcity,2024-01-17,18,B3,178.91447079673955,6.642482123255514,211.943651156282,0.0,58.23313654534159,-263.53430557836805,0.0,,0,0,0.0,1,0,0,30.077943309389752,0.14520060562938397
scarcity,2024-01-17,18,B4,66.08764428185039,6.957783840322331,211.7680593938368,0.0,65.19000227617536,-270.0002778296898,0.0,1.0,1,0,0.0,0,1,1,23.61197105806798,-0.03039115681579574
scarcity,2024-01-17,18,B5,850.0,36.605499999999985,1.571736111111111,0.0,0.0,26.81458580669709,0.0,1.0,0,0,0.0,0,0,0,26.81458580669709,0.0
scarcity,2024-01-17,18,B6,1000.0,70.331,7.5,0.0,0.0,62.831,0.0,1.0,0,0,0.0,0,0,0,62.831,0.0
scarcity,2024-01-17,19,B1,0.0,0.0,207.4790231442883,0.0,26.633659208494823,-234.11268235278314,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-17,19,B2,802.3085313091004,62.76027628145003,206.84933654202786,5.007960775125773,106.11594780307927,-255.21296883878284,69.35949450846111,0.5913277324469208,4,3,8.574306397010986,2,3,3,-21.100286485999703,-0.629686602260449
scarcity,2024-01-17,19,B3,178.91447079673955,6.642482123255514,207.72516650911075,0.21128005176606818,47.305107099671766,-248.59907153729307,4.784421462093936,0.9104594075282818,3,1,0.0,2,2,2,-14.486389184509932,0.24614336482244425
scarcity,2024-01-17,19,B4,66.08764428185039,6.957783840322331,207.49936409834186,0.0,21.251057789277613,-221.79263804729715,0.0,1.0,1,0,0.0,2,0,0,12.320044305485993,0.02034095405355174
scarcity,2024-01-17,19,B5,850.0,36.605499999999985,4.5344444444444445,0.0,0.0,23.851877473363757,0.0,1.0,0,0,0.0,0,0,0,23.851877473363757,0.0
scarcity,2024-01-17,19,B6,1000.0,70.331,30.0,0.0,0.0,40.331,0.0,1.0,0,0,0.0,0,0,0,40.331,0.0
scarcity,2024-01-18,0,B1,0.0,0.0,121.46042999266652,0.0,61.63920999098826,-183.09963998365478,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,0,B2,0.0,0.0,121.46042999266652,0.0,61.63920999098826,-183.09963998365478,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,0,B3,0.0,0.0,121.46042999266652,0.0,61.63920999098826,-183.09963998365478,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,0,B4,0.0,0.0,121.46042999266652,0.0,61.63920999098826,-183.09963998365478,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,0,B5,750.0,1.737,2.087847222222222,0.0,0.0,-8.570025304414003,0.0,1.0,0,0,0.0,0,0,0,-8.570025304414003,0.0
scarcity,2024-01-18,0,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,1,B1,0.0,0.0,121.83727482084879,0.0,78.6832269339753,-200.5205017548241,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,1,B2,0.0,0.0,121.83727482084879,0.0,78.6832269339753,-200.5205017548241,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,1,B3,0.0,0.0,121.83727482084879,0.0,78.6832269339753,-200.5205017548241,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,1,B4,0.0,0.0,121.83727482084879,0.0,78.6832269339753,-200.5205017548241,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,1,B5,750.0,1.737,1.0663194444444444,0.0,0.0,-7.5484975266362255,0.0,1.0,0,0,0.0,0,0,0,-7.5484975266362255,0.0
scarcity,2024-01-18,1,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,2,B1,0.0,0.0,120.43955057032291,0.0,42.06941379253815,-162.50896436286106,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,2,B2,0.0,0.0,120.43955057032291,0.0,42.06941379253815,-162.50896436286106,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,2,B3,0.0,0.0,120.43955057032291,0.0,42.06941379253815,-162.50896436286106,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,2,B4,0.0,0.0,120.43955057032291,0.0,42.06941379253815,-162.50896436286106,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,2,B5,750.0,1.737,1.7312499999999997,0.0,0.0,-8.21342808219178,0.0,1.0,0,0,0.0,0,0,0,-8.21342808219178,0.0
scarcity,2024-01-18,2,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,3,B1,0.0,0.0,120.8022283001303,0.0,64.55650095252662,-185.35872925265693,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,3,B2,0.0,0.0,120.8022283001303,0.0,64.55650095252662,-185.35872925265693,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,3,B3,0.0,0.0,120.8022283001303,0.0,64.55650095252662,-185.35872925265693,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,3,B4,0.0,0.0,120.8022283001303,0.0,64.55650095252662,-185.35872925265693,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,3,B5,750.0,1.737,0.21479166666666666,0.0,0.0,-6.696969748858448,0.0,1.0,0,0,0.0,0,0,0,-6.696969748858448,0.0
scarcity,2024-01-18,3,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,4,B1,0.0,0.0,119.80225253698538,0.0,40.085345173412264,-159.88759771039764,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,4,B2,0.0,0.0,119.80225253698538,0.0,40.085345173412264,-159.88759771039764,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,4,B3,0.0,0.0,119.80225253698538,0.0,40.085345173412264,-159.88759771039764,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,4,B4,0.0,0.0,119.80225253698538,0.0,40.085345173412264,-159.88759771039764,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,4,B5,750.0,1.737,1.264236111111111,0.0,0.0,-7.7464141933028925,0.0,1.0,0,0,0.0,0,0,0,-7.7464141933028925,0.0
scarcity,2024-01-18,4,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,5,B1,0.0,0.0,119.79418606475883,0.0,40.045178067371,-159.83936413212984,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,5,B2,0.0,0.0,119.79418606475883,0.0,40.045178067371,-159.83936413212984,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,5,B3,0.0,0.0,119.79418606475883,0.0,40.045178067371,-159.83936413212984,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,5,B4,0.0,0.0,119.79418606475883,0.0,40.045178067371,-159.83936413212984,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,5,B5,750.0,1.737,0.9577083333333334,0.0,0.0,-7.439886415525115,0.0,1.0,0,0,0.0,0,0,0,-7.439886415525115,0.0
scarcity,2024-01-18,5,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,6,B1,0.0,0.0,120.5795222217451,0.0,41.321871266970476,-161.90139348871557,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,6,B2,0.0,0.0,120.5795222217451,0.0,41.321871266970476,-161.90139348871557,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,6,B3,0.0,0.0,120.5795222217451,0.0,41.321871266970476,-161.90139348871557,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,6,B4,0.0,0.0,120.5795222217451,0.0,41.321871266970476,-161.90139348871557,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,6,B5,750.0,1.737,0.0,0.0,0.0,-6.482178082191782,0.0,1.0,0,0,0.0,0,0,0,-6.482178082191782,0.0
scarcity,2024-01-18,6,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,7,B1,0.0,0.0,119.02295903624234,0.0,30.740056982247808,-149.76301601849013,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,7,B2,0.0,0.0,119.02295903624234,0.0,30.740056982247808,-149.76301601849013,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,7,B3,0.0,0.0,119.02295903624234,0.0,30.740056982247808,-149.76301601849013,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,7,B4,0.0,0.0,119.02295903624234,0.0,30.740056982247808,-149.76301601849013,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,7,B5,750.0,1.737,0.6578472222222224,0.0,0.0,-7.140025304414004,0.0,1.0,0,0,0.0,0,0,0,-7.140025304414004,0.0
scarcity,2024-01-18,7,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,8,B1,0.0,0.0,122.42140864262099,0.0,94.08464123983535,-216.50604988245635,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,8,B2,0.0,0.0,122.42140864262099,0.0,94.08464123983535,-216.50604988245635,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,8,B3,0.0,0.0,122.42140864262099,0.0,94.08464123983535,-216.50604988245635,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,8,B4,0.0,0.0,122.42140864262099,0.0,94.08464123983535,-216.50604988245635,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,8,B5,750.0,1.737,0.0,0.0,0.0,-6.482178082191782,0.0,1.0,0,0,0.0,0,0,0,-6.482178082191782,0.0
scarcity,2024-01-18,8,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,9,B1,0.0,0.0,119.90547203469536,0.0,46.511212776467616,-166.41668481116298,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,9,B2,0.0,0.0,119.90547203469536,0.0,46.511212776467616,-166.41668481116298,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,9,B3,0.0,0.0,119.90547203469536,0.0,46.511212776467616,-166.41668481116298,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,9,B4,0.0,0.0,119.90547203469536,0.0,46.511212776467616,-166.41668481116298,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,9,B5,750.0,1.737,1.1638194444444445,0.0,0.0,-7.645997526636226,0.0,1.0,0,0,0.0,0,0,0,-7.645997526636226,0.0
scarcity,2024-01-18,9,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,10,B1,0.0,0.0,121.21920454910519,0.0,67.44002800214164,-188.65923255124682,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,10,B2,0.0,0.0,121.21920454910519,0.0,67.44002800214164,-188.65923255124682,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,10,B3,0.0,0.0,121.21920454910519,0.0,67.44002800214164,-188.65923255124682,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,10,B4,0.0,0.0,121.21920454910519,0.0,67.44002800214164,-188.65923255124682,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,10,B5,750.0,1.737,2.013055555555556,0.0,0.0,-8.495233637747337,0.0,1.0,0,0,0.0,0,0,0,-8.495233637747337,0.0
scarcity,2024-01-18,10,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,11,B1,0.0,0.0,121.68096102521629,0.0,70.89354688202707,-192.57450790724334,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,11,B2,0.0,0.0,121.68096102521629,0.0,70.89354688202707,-192.57450790724334,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,11,B3,0.0,0.0,121.68096102521629,0.0,70.89354688202707,-192.57450790724334,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,11,B4,0.0,0.0,121.68096102521629,0.0,70.89354688202707,-192.57450790724334,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,11,B5,750.0,1.737,0.5596527777777778,0.0,0.0,-7.04183085996956,0.0,1.0,0,0,0.0,0,0,0,-7.04183085996956,0.0
scarcity,2024-01-18,11,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,12,B1,0.0,0.0,122.15601254975437,0.0,93.32495449720777,-215.48096704696212,0.0,,0,0,0.0,0,0,0,0.0,0.0
scarcity,2024-01-18,12,B2,0.0,0.0,122.15601254975437,0.0,93.32495449720777,-215.48096704696212,0.0,,0,0,0.0,0,0,0,0.0,0.0
